DE_cA4,DE_cD4,DE_cD3,DE_cD2,DE_cD1,FE_cA4,FE_cD4,FE_cD3,FE_cD2,FE_cD1,RPM,label
4.2536778285073185,0.8309765806213443,3.3271731804284945,1.1987088603531135,0.05187483809342458,6.876583128633139,0.336125236829081,2.413061105949115,1.4809827867616958,0.09186239675279556,1772.0,0
3.0059319184195465,1.0678874953266235,4.2140560394446425,1.2648792471664811,0.037570967425930205,7.941091109397651,0.6121330871654338,2.7502439784268318,1.6533976253352858,0.07427918991403651,1772.0,0
3.846285186017956,1.003780720082177,4.399014919586826,1.2478100250891797,0.039124329033247716,5.0822149052280885,0.5483427020264025,2.623504739597837,1.4504576898302457,0.0638041219510623,1772.0,0
3.875210495462048,0.6605239822365674,2.817979448455427,1.2641368523832424,0.04996759261062318,6.303591721885526,0.432066177855834,4.0022228023347655,1.6378414562272408,0.07568853736559494,1772.0,0
5.274448663016432,0.8274956069798169,3.8449445674583034,1.2508375168424395,0.055781079435097546,5.964560709364326,0.3428906528683652,3.38689573698151,1.536784486899119,0.06443770185763559,1772.0,0
2.7766337073779592,0.6620589562614553,3.4264726207783722,1.308688536210802,0.04091592255856821,7.583143109775867,0.5395167330217174,4.1817944486531085,1.6208547932644852,0.06153423767266741,1772.0,0
4.763784075844493,0.5554932500205029,2.4512335798652294,1.3593977849637673,0.03737099578200143,8.810173063066252,0.4640832331291958,3.358502496439063,1.59954906697108,0.06564679809475356,1772.0,0
6.013405485868139,0.5820645315673477,3.3309205912901563,1.3495294944238403,0.04302411135059762,7.682893001267921,0.5323559588480973,4.3090947751926585,1.5384009821436333,0.07504784731531898,1772.0,0
4.683256539796622,0.8935068631812378,3.1371737571115013,1.257299112005876,0.04511416090204489,8.026594458463563,0.4038547678338412,3.507946059693411,1.4457199480107976,0.06712810077942585,1772.0,0
5.504264442494874,0.7040636704002363,2.70826742692757,1.2697687497189136,0.04550016989411592,9.123980977903429,0.4160485790689197,3.2821861981868814,1.5102781845268616,0.07575252897404036,1772.0,0
3.9716263989076337,0.5869969256585779,3.2905225516484937,1.3284648398812742,0.04041788345352695,7.876364459925075,0.856730750168529,3.831434003246164,1.6589022184276858,0.07779293336449211,1772.0,0
3.5921610628904075,0.6839206611045321,3.1573777580946665,1.268885458037115,0.04076739407102385,4.963660797737213,0.2983228556168419,3.7756690389080965,1.479751463898116,0.07752645592054677,1772.0,0
4.332206697237819,0.5688365516576166,3.323520629113756,1.3346135008263609,0.039306183248539,5.0322790804315565,0.25709187618434226,3.379271931120754,1.6647553842246243,0.08015237511890966,1772.0,0
3.7325681127949433,0.4923118661285693,2.8347564201047053,1.2930216655659852,0.04245177325739824,5.4415343811886965,0.4302236014672059,4.45187925841004,1.5724280936446882,0.06934427312241975,1772.0,0
3.790633764230526,1.248823709962771,3.4668424588338693,1.2811821779298151,0.039390935076285855,6.697619439754901,0.3024152980750271,4.149460197288517,1.6208546595464464,0.06473237511208735,1772.0,0
4.374881948542188,1.5859646736484303,3.5528837649698284,1.2358869688321308,0.037572018047836934,7.838297853177839,0.5889844580793203,3.529499210229099,1.5716960205616906,0.06628409562140035,1772.0,0
3.4069024914687542,1.2091334312615538,3.3843653991414366,1.2447325746855131,0.03649825142672095,7.870698760886813,0.4674951621291036,4.542347312504997,1.4689686671042546,0.07702649118253713,1772.0,0
2.5603397918014292,0.7508500703473969,2.852474550129351,1.2870004810699638,0.03766132265417888,6.727386345077939,0.3482128289883189,3.894841629965505,1.5789426883631896,0.06148463555856847,1772.0,0
5.091737389889035,0.7516315298805345,3.366663761800618,1.2675933408753992,0.03950064543289848,4.659685062349015,0.4232363770372343,4.673459050898182,1.661703013807939,0.06778202911323455,1772.0,0
3.8859535559168035,0.948853759520047,2.773123348554721,1.2730981131762782,0.04536978684710294,7.3682838380911235,0.6858129390465123,5.268541176768,1.5613494780701855,0.08278939690186346,1772.0,0
5.502176631693558,1.1074657406712587,3.0044300800736763,1.2354755226284055,0.05113446350231028,7.011536096783778,0.500225415839863,4.044862031148374,1.6374989113636989,0.0859047016693928,1772.0,0
4.7640160242860645,0.8960791539107529,3.3667164449731883,1.1621219999174843,0.05712886997488381,7.380432497891557,0.44574903694977785,4.106793856874391,1.4993116312613193,0.0851623500453812,1772.0,0
4.85103948799809,1.0475712853070065,2.6424350467182265,1.2174391269759093,0.042803241485229404,7.158389586414603,0.4484083720037807,3.2288929666143233,1.486581273779528,0.07976339712366892,1772.0,0
2.3734168949549694,0.7871048860570526,3.9842145620087455,1.2965482230717584,0.05320100854525566,8.044164495275536,0.3832306824358352,3.923762217976548,1.5756065842648923,0.08109106368424321,1772.0,0
4.781299103177948,0.9469466627903592,3.4806386714058943,1.296353257078776,0.0444983855410965,5.495391780441972,0.4991735064432853,2.482051866632633,1.564228980523071,0.0810276811140429,1772.0,0
4.4778009039983395,0.6166628004448143,3.071525225943393,1.2537206010076491,0.037371089598032266,5.8648944284109055,0.2997674750584673,4.068973710437267,1.570768048288,0.0712444035766795,1772.0,0
3.7023901595486497,0.7408374294594009,2.9112302999678548,1.2972413876871896,0.04122621515823648,5.966266383382968,0.2894228512728103,3.21406364974244,1.6051935478276862,0.08202372186742903,1772.0,0
2.938242514709726,0.9954495999688824,2.9376197702580438,1.4019264290346003,0.0369333945188134,6.907052844271936,0.2822693174013033,4.516074135336028,1.5803222555479814,0.07147992903313058,1772.0,0
2.4530827717219044,1.1193506257106498,3.103618443236241,1.325932446214273,0.040583342390963686,7.422762219104558,0.22312014584619685,3.940816444785391,1.6378132862192567,0.06885712782956438,1772.0,0
1.964998466104712,0.6868275755799902,3.364011691391496,1.218157668342605,0.0405314012702692,7.466764160682166,0.3344410268378613,4.355524925242158,1.5653962382306892,0.06577718493275303,1772.0,0
2.9700222959647933,0.677564828661388,2.4931390000402547,1.239443850162276,0.0436776935594012,8.131613837047661,0.2507553900659601,4.799805346683972,1.6086556092928268,0.07238863512607427,1772.0,0
3.0121479274112684,0.5297115231704563,3.1185484717677068,1.3439140884413394,0.04348898749763692,7.3625847711703925,0.31779672545771576,4.650268029398983,1.8154463746683067,0.06422588120232772,1772.0,0
2.890727782403601,0.5932237751990002,3.3263539064972507,1.3193599416658863,0.04181972643787117,6.314972956047746,0.3289046973386728,4.642712142592873,1.6055252621543863,0.059699615240869024,1772.0,0
4.534946497191459,1.26541534281302,3.0584659518076336,1.4105586652225206,0.04254536251151608,8.45400713661095,0.4559899881124984,3.9246044565480647,1.6705405882759483,0.062460972671034364,1772.0,0
4.467828213808722,0.9880739698890936,3.4376365736812873,1.385502402490307,0.04679335275790784,6.8270613402224205,0.7888837219793533,4.305756461585961,1.7521157920765975,0.07108573783768912,1772.0,0
5.600139415741698,1.17412137107197,3.597258272642521,1.254294447012544,0.04537424278280757,7.6171418153187105,0.4299091463741726,3.7043657817007936,1.4912595896587937,0.06600474701950335,1772.0,0
4.279992060919138,0.8337104329674069,3.1131769297216856,1.3001467914212377,0.05191558794252353,7.999864429655252,0.6022331400333931,4.3192286684366685,1.6066002440792455,0.07035775049100768,1772.0,0
6.398657543079969,0.6976620496372679,2.7908233178938677,1.3153788167764389,0.042518825981914005,5.090240070416737,0.3597532252451461,4.302858069826602,1.614092606695463,0.06972691925044755,1772.0,0
6.358386222926889,0.6156950426856166,3.2290047277082903,1.2612717669928093,0.0383440541812911,8.415951080093024,0.4910885285860432,3.820719979301666,1.5617336002310531,0.07364264977225933,1772.0,0
4.660404587495568,0.5768328831848667,3.446729201743904,1.2853373939646735,0.041647669566997766,7.794652314981577,0.5852716821217104,2.9057624852160857,1.6242075051119405,0.07041223009519781,1772.0,0
3.9907857081828655,0.6463552070232845,3.883701913562768,1.3319425237602365,0.035607008991751746,7.266476473457135,0.4602985645092229,3.535761581305284,1.765325517710021,0.07559270448915822,1772.0,0
4.7625721660729905,0.6768589534581684,3.41261081490965,1.3131868157578812,0.035034871270135784,8.335317750030509,0.42960286883468135,3.65766636873028,1.6280983450199733,0.07899483421086945,1772.0,0
5.791510908849926,0.8731365823483547,4.226369798118454,1.2777759431760605,0.033648807405902516,6.8123652952262415,0.5681637930576312,4.087014858854696,1.6635093689874318,0.08167973976472173,1772.0,0
4.518955215801541,0.7253462601344417,3.403675984353268,1.2549665498187996,0.03555066010046129,7.7285378969943554,0.2966337185580301,4.214363773230062,1.5033174386873291,0.07914021778366907,1772.0,0
3.7486272343844713,0.9689602082751908,3.7932200825688933,1.3386021431363642,0.03296236943954508,10.51516798449821,0.39964376754715664,4.30809419812624,1.6697411171119818,0.0926074210376801,1772.0,0
4.1153239202311465,0.9346289365617704,2.8404860077591665,1.3441753170188415,0.039218483093788815,7.427894719462749,0.6236548616943399,3.8544537376487815,1.6254637606847622,0.08177370550662845,1772.0,0
6.801926847529219,0.9317179679217004,3.3631390813769544,1.2939642209358206,0.03548882212824499,8.917343462983753,0.493152208527381,4.562822145428083,1.5524036305952962,0.059876832518431726,1772.0,0
4.200757993306467,0.8121335263723615,3.0194871003374533,1.3003987089285969,0.038570311863520765,5.501268385844886,0.3646277214243277,4.40275586732173,1.647734601880214,0.0744146959899531,1772.0,0
5.8934116768736775,0.9899232962040008,3.4138720565177785,1.2774221375453751,0.05466714446448575,7.030813791107531,0.4574804243306264,3.891324302384792,1.6115282121046377,0.06681785508937803,1772.0,0
5.391989110557238,0.9319982714061068,2.9931154118701344,1.2560746603410426,0.05838735516915961,6.023969878432113,0.4748830699669348,3.730579987049288,1.6666484252755382,0.06785031342929512,1772.0,0
3.691404611148117,0.7614991265332427,3.1126245453545884,1.3272621349838567,0.038843590856692325,6.018407971927142,0.5516527166693085,4.611037732616341,1.7013459230947665,0.062377508278663965,1772.0,0
4.782493407238457,0.8175207718015389,2.8204278090433714,1.3824442129366787,0.038824001203750326,6.4411617157438625,0.4297486889831211,4.54668567505024,1.5947678317857208,0.05955891064066447,1772.0,0
4.952820932407729,0.8923585708597002,2.8234235327980786,1.3865344854318649,0.05094920632779805,5.726656297854358,0.24222806107268596,3.448800814294068,1.6910122084890813,0.06095609184838498,1772.0,0
4.817708706622573,0.6337537080493899,3.1668933447527414,1.3933500147661189,0.05524744794208124,5.533083325576519,0.3959041627804961,4.020361527103929,1.5944844227835988,0.06213830278462409,1772.0,0
4.819924996882086,0.6280926924687618,2.5952083397083845,1.3574362603145516,0.04208418859648955,7.4348366789400515,0.32294256589082376,4.211739614695925,1.51267229079465,0.06161993269439785,1772.0,0
4.2372194936581815,0.628395182145568,2.890152919175127,1.4823693634128239,0.042950109151354415,7.553870506093488,0.3794796492478885,3.8114198700391535,1.7162168064437813,0.06859578176318656,1772.0,0
4.156119828990983,0.6421387933066753,3.1025784598879134,1.32912158372762,0.050528943598631484,6.753376257636687,0.5795162964680449,3.351114676930877,1.6372709438219857,0.07599436613050856,1772.0,0
3.728662927262243,0.8170494941833866,3.2910985117173794,1.4145884728741127,0.041141011669015314,5.91472063958469,0.5358903893952596,4.6403991774136415,1.576299614535864,0.06423051572085853,1772.0,0
4.329266972262377,1.021615275911563,3.2386812642446534,1.4590698966103068,0.04107061324569549,7.454065476044258,0.8169242211542621,4.295333311091598,1.7860484025710348,0.06811329667624416,1772.0,0
4.448649475425216,0.7346655931521537,3.6680013336652793,1.3098247846624294,0.04071566663443278,6.37234917725762,0.5067503988254635,4.419386021139568,1.5250479301217927,0.0685642951914869,1772.0,0
4.9462511996524166,0.5766672535695914,3.115931137748353,1.3176805475227664,0.04403250940281818,6.798738683293902,0.39664575702214205,4.305813095172642,1.6599885381232515,0.0704862889526979,1772.0,0
5.144769437951465,0.6670675061629086,3.955819053229346,1.3981085453136537,0.047659553972831406,6.848785082731623,0.6588352986660326,5.144101933470361,1.6999668735500988,0.06979946240789148,1772.0,0
4.461585720483115,0.7159677534982984,3.978372409651041,1.3626475767469617,0.04070063164687377,6.307075753983262,0.3407737102972817,4.13021109114215,1.537246902911921,0.06256608314565029,1772.0,0
4.0660489956887895,1.030662424822088,4.227052565464277,1.4078603491827937,0.04120154541720217,6.629430326933676,0.3877988714684243,3.6492024891792916,1.6981149575089118,0.06278247041549527,1772.0,0
4.341767069070406,0.907272629370978,4.400656756019344,1.341063196162405,0.04336772129098016,6.741993738035187,0.37527044255816,3.6770182236953888,1.5954558354917814,0.06004695828153035,1772.0,0
4.2536232302393415,1.1021874335904152,3.5831903807207532,1.2944297659816584,0.04160433537996165,8.483291290755078,0.47983486092011207,2.9912049014306814,1.5324864665005042,0.07661764371815216,1772.0,0
4.903952557933693,0.7597123795980683,2.8156550435308105,1.3843240650138895,0.04225620056114532,6.056550576978348,0.4696257581125706,3.900783068593344,1.6456630354289061,0.06475017656935407,1772.0,0
4.115908185254502,0.6161830085446867,3.4999886624828846,1.254022009926437,0.038077749325615716,9.162368234381631,0.4914512864209009,3.989509420264653,1.6920795287297827,0.07772451526139595,1772.0,0
3.9666366819062455,0.5664428373370091,3.592738392840987,1.2943062572158806,0.038040083097367394,5.925051827969008,0.5090538478007308,3.788943141940143,1.6371980381105389,0.06280946084593853,1772.0,0
5.329078938830413,0.8518702622259403,4.2667646127439705,1.3448825901610235,0.03786472403524308,7.8583509485679315,0.3934644829353966,4.2023080822142385,1.6982733688993683,0.08074449346697399,1772.0,0
5.041559011210584,0.4945524876439142,4.307579107667793,1.2841823536942212,0.036413484122622526,4.964447029222339,0.3874221679213552,4.395542139313732,1.6136641953651705,0.07086955827675039,1772.0,0
5.964819741238839,1.4524437671494532,3.1852313995647927,1.2583806213518174,0.04919326717619353,8.113210361634566,0.3814323600916461,3.4806714455316854,1.4671722567722252,0.06864677682464843,1772.0,0
4.7388348795728445,0.7288138303440339,3.5085425295233184,1.2075993363621909,0.05407307517740507,6.355084347870294,0.6078684648660215,4.329445108385427,1.5912547555514285,0.06207603577596089,1772.0,0
3.0210749780348336,0.8224547755540921,3.1089622429438264,1.323021155978528,0.038547327097128416,4.979089597531674,0.6857516345222948,4.33747796848957,1.7093968106401487,0.055391877949634336,1772.0,0
4.635867260143072,0.6917893925399721,3.3106389270072896,1.4593063930234993,0.04001278401173214,5.999815788904423,0.6059721247835647,3.7029273237839235,1.6428139552314702,0.06495351451761286,1772.0,0
5.58159669962898,0.9561624751646484,3.1446230407031988,1.3558782924270458,0.0444738620790575,6.96699086281026,0.36910940729393216,4.009732778397487,1.5353587057869658,0.06957138856926172,1772.0,0
5.298681596414101,1.1952232810108758,3.1119991503816813,1.4158734680499037,0.0392126477529979,6.474723458688068,0.3841283830471427,3.4287500854837902,1.5697954824754043,0.07433646503348239,1772.0,0
4.5335778520105,0.5635465298666011,2.586466856754024,1.3098058378872346,0.038048194002520165,6.2340884240256775,0.6520715208398556,2.9846298465242933,1.5098246648446871,0.05519769847810448,1772.0,0
4.298667701114471,1.1935185868412257,3.6828040591085935,1.3941223980780968,0.037416481034499495,6.559397764782619,0.4599210672484122,4.965334333718875,1.5432765892050262,0.06825971473108018,1772.0,0
3.747849808504873,0.9944828971304096,3.4961961644675683,1.4194560784594086,0.0380557102114377,6.337216271786659,0.4680032472058278,4.541532267003905,1.6657682003868337,0.06861398186833334,1772.0,0
2.7669576715795645,0.6467290360382726,2.6030830267752183,1.2861262739929422,0.03757202282073198,9.206601112237568,0.4927575578305939,3.178717660492857,1.562539974420341,0.06345655623608494,1772.0,0
6.934944531777169,0.96266157622283,3.469377744066324,1.2824402460915314,0.047764781543403655,5.034568621174802,0.3149563456074014,3.882588298254863,1.6493876858032492,0.06903856089213012,1772.0,0
5.8383736069174885,0.9199343138419654,4.118813797568292,1.2721730748858346,0.04084900078607782,7.588128208914608,0.4695365374489777,4.997260502915145,1.575328303446701,0.06578960540837782,1772.0,0
3.5166480934577184,0.6405457997275747,3.5514126186315096,1.2705120366201663,0.038304784748467664,6.766464934702902,0.5134741926624973,4.111776977027647,1.5552432520630783,0.061864503016263526,1772.0,0
5.0008611782987336,0.594103677984838,4.226475710715493,1.3183775500208177,0.036404479603394935,5.4752289613032366,0.3923351009637496,4.366567553290672,1.6639927978862603,0.06546847279132796,1772.0,0
5.176864614366742,0.6360497311037128,3.5059628350894543,1.2981637085835624,0.03938088134479141,5.1496240773489275,0.4027022606041877,4.5270424902439,1.5810363735530897,0.06623257706311855,1772.0,0
4.454322772301486,0.5212659719707409,3.21050945162888,1.259140813540387,0.041069850848095085,5.577631473238593,0.2740685455572886,3.2077552210088127,1.5400602704663524,0.06188987402587329,1772.0,0
