DE_time_std,DE_time_ptp,DE_time_skew,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_max1_point,DE_max2_point,DE_max3_point,DE_max1_ratio,DE_max2_ratio,DE_max3_ratio,FE_time_std,FE_time_ptp,FE_time_skew,FE_time_wavefactor,FE_time_peakfactor,FE_time_pulse,FE_max1_point,FE_max2_point,FE_max3_point,FE_max1_ratio,FE_max2_ratio,FE_max3_ratio,RPM,label
0.06007210832029462,0.348804923,-0.1561331157633068,1.2355592002353897,3.025833884428065,3.7385968942890826,91,8,179,0.0038529860006571493,0.0034886370888203284,0.0033801640165279033,0.06958561817171133,0.4294,-0.04852509273014391,1.2267703732916904,3.320261106346313,4.073197956858347,0,86,8,0.005436361788428261,0.003217142129925042,0.0027264452449251787,1772.0,0
0.06322305444143164,0.38009723100000004,-0.2154282168488809,1.238798926408604,2.8744104001607917,3.5608165177769138,91,8,179,0.00422350600892421,0.003044402248469004,0.002917014345536609,0.06764000984140824,0.419949091,0.06277674114958193,1.2321708269264542,3.3823893215010443,4.167681447261149,0,86,8,0.005772524785544906,0.004008223819822551,0.003053170622559612,1772.0,0
0.0645121663241235,0.38009723100000004,-0.13567022032659246,1.2384427847500459,2.821441678963941,3.4941940899059483,8,91,179,0.0034367001651123877,0.0030042599070297022,0.0028269602116420627,0.06739827843759301,0.37577636299999995,-0.07523644896964632,1.2182973753257411,2.7808252946641443,3.3878721577287583,0,86,8,0.005953874772965387,0.0032777250079392816,0.0027400444231294075,1772.0,0
0.06379678217520457,0.377802462,-0.14225403978915493,1.24212211664199,2.8206341099021013,3.503572010864193,8,91,88,0.004394787968658523,0.0038092692045622045,0.00301928853440671,0.06899794151240457,0.39385636399999996,-0.08831607790048282,1.2235085218350288,2.978142672456476,3.6437829389910448,0,86,179,0.005799736108437599,0.0030187663868666767,0.0023331160804453393,1772.0,0
0.06322778609990211,0.377802462,-0.1916933130226965,1.2382511050386538,2.8450936909589366,3.5229404067684054,91,8,88,0.00381780379153404,0.0037954825871371225,0.003081938028584734,0.07059563126165333,0.39385636399999996,-0.0036021865533305436,1.2333275048532892,2.950129162287308,3.6384754387187304,0,86,8,0.005448709709560795,0.003419721114406302,0.0028834696073376143,1772.0,0
0.06431218679748531,0.364033847,-0.17717896922084672,1.224050846955817,2.8025948557892293,3.4305186069028197,9,8,179,0.003390076712222759,0.0029547562897587697,0.002890019360961852,0.07024169455265396,0.39385636399999996,-0.03116669994382482,1.2278961516023807,2.971450741664865,3.6486329303663267,0,8,86,0.00543743520010472,0.0033190148516272352,0.003012436795587454,1772.0,0
0.06333070774965056,0.3688320000000001,-0.26185935471051136,1.2179202270799798,2.8498284683272765,3.470863735284148,91,8,179,0.0039689002023140015,0.0032641177481887314,0.0030721396127677343,0.06903876310012913,0.378036364,0.05140695299779729,1.2297627561055882,3.0311973329358897,3.7276535864511477,0,86,8,0.0054832469684793295,0.0034223044077326113,0.0031815433961873327,1772.0,0
0.06392012615063325,0.35714953899999996,-0.3772721772384212,1.2091429467285957,2.2977212689198567,2.7782734658627235,8,91,88,0.0037503451025359008,0.003347265135293092,0.0031360450425862232,0.06415005351785302,0.340643636,0.04096056769742548,1.2210560339425438,2.7771468619732667,3.391051932957058,0,86,8,0.006147853303383478,0.003975792537465471,0.003369282711024978,1772.0,0
0.0640646233213358,0.360904616,-0.3340972908898098,1.225468801116531,2.3520971829617454,2.8824217149136984,8,88,179,0.0037944278185074905,0.003181042453201797,0.003074952716660016,0.06229740592542107,0.32728909100000003,-0.051607466371406036,1.211777876851294,2.7279222763583104,3.3056358642608226,0,86,8,0.006529843644691009,0.0033906156894424875,0.0031998204085467684,1772.0,0
0.0627923826887954,0.360904616,-0.32154977627124914,1.2252594611370804,2.392950856507668,2.9319856769721,91,8,179,0.003957952969898581,0.003474269831377015,0.003260235888850132,0.06658314979021128,0.44748000000000004,-0.0898767142288252,1.2187742592857629,3.2044888001716823,3.9055484638187634,0,86,8,0.005964976368608973,0.003910115220919559,0.0030339493404814553,1772.0,0
0.059157853184435075,0.360904616,-0.29093953883933904,1.2409907523809085,2.5271232416271774,3.1361365729861914,8,179,0,0.0036371029108108314,0.003461217165310086,0.003331706140595093,0.06858021383497548,0.44748000000000004,-0.06017079696113596,1.2221861169000274,3.117816054659994,3.8105514970534617,0,86,8,0.005756465583525245,0.0035124646553145733,0.0032768338581788572,1772.0,0
0.06162748293447527,0.344215385,-0.12629629836467174,1.2428707636736307,2.626096981657489,3.263899161073661,91,9,0,0.00385743111822621,0.0033450442175249283,0.0032477549369314554,0.07080038742684097,0.44748000000000004,-0.05786599004982278,1.2173104448388377,3.0394135903827006,3.699909909757975,0,86,8,0.005470342758290953,0.003405763789343907,0.00292243823589797,1772.0,0
0.06474288735990953,0.349013539,-0.12466556919132847,1.2366212913657877,2.579073435814836,3.189337122724541,91,8,0,0.004278887220741204,0.003548195111278496,0.0029143199962813173,0.07312490224715099,0.44748000000000004,0.006789082921425349,1.2234677998973948,2.9673576679465867,3.630466557511274,0,86,8,0.005152881772464874,0.003946399739333296,0.0025470646470723162,1772.0,0
0.06423425785074725,0.349013539,-0.04530063449720257,1.2413022435097043,2.6065568425265977,3.235524856463837,8,91,179,0.004759006892643232,0.003551226632493581,0.002825977731239172,0.06927392503821538,0.341670909,0.004921466799757298,1.2255642834497182,2.4488101523459314,3.001174259664237,0,86,8,0.0055138243687148395,0.0036197267810114788,0.00255630109600411,1772.0,0
0.06985257928160651,0.355689231,0.009356039687278793,1.2176339819647262,2.686521276707585,3.2711995997904166,91,8,0,0.004084913230030473,0.0037342969836633108,0.0024732548137081354,0.07121244205391794,0.37742,0.024467817285677356,1.2320111297507117,2.8317361559531613,3.4887304606517913,0,86,179,0.005381920952369964,0.0034138558585765978,0.0022965121765795298,1772.0,0
0.0676935256800952,0.355689231,-0.00624420957932593,1.2255295176032153,2.776189791721536,3.4023025362234645,91,8,9,0.0038992375454714205,0.003401193038186818,0.0027818952234387644,0.07391429460322581,0.380501818,0.09066553914447033,1.2393137553114622,2.7810328186407194,3.4465722261140512,0,86,88,0.005089282123160544,0.003609307191021295,0.0021577802674985925,1772.0,0
0.06156803538967865,0.392405539,-0.1628909635012239,1.2426185706419424,3.3324457621987733,4.140958989765237,91,0,179,0.004342837497882591,0.003424345855273321,0.0031185954686069398,0.07113311803666564,0.446863636,0.050515177458311834,1.258057431673847,3.48398962236934,4.383059036296308,0,86,8,0.0052425421294896605,0.0032508224615037593,0.002500118348239538,1772.0,0
0.059192909542645125,0.392405539,-0.08896057239815172,1.2391528652443171,3.462160531885609,4.2901461430218415,8,91,0,0.003863945231958719,0.0037406779689558908,0.003636472016719373,0.0675211396836642,0.446863636,0.07216557586695549,1.2690788319508235,3.638042678556392,4.616962953089592,0,86,8,0.005693110928150234,0.0026692821176888108,0.0026149461685435827,1772.0,0
0.06325320393108863,0.392405539,-0.0449131405172498,1.2374376897402617,3.2577986778574317,4.031322869566779,8,91,179,0.004070440433274375,0.0037806619895883846,0.003146368412496968,0.06741359051640355,0.416045455,0.27707215736810203,1.2796361117976789,3.6583432767872215,4.681348166329179,0,86,179,0.005627670884799775,0.003258951112072808,0.002553003140815364,1772.0,0
0.0657040756109713,0.35256,0.04404281801940185,1.239321752518197,2.867513237578782,3.5537715309652658,8,91,179,0.00454669845582194,0.0038079688258046435,0.0029570920219475503,0.061169936121889326,0.394883637,0.2712200104804293,1.2688284391561286,3.678667322559461,4.6675977170577765,0,179,86,0.006581945742839407,0.0030936274307172915,0.002913189498699092,1772.0,0
0.06360758626844902,0.36048738399999997,-0.13757655877355132,1.2257602053889611,3.1230627851093145,3.8281260809182154,91,88,179,0.004170735901749539,0.003488631873071325,0.002828923129722841,0.06526596161447741,0.415429091,-0.18255652513861706,1.2149297352450041,3.09393450812798,3.758913032825309,0,8,179,0.005932973011187139,0.0032726956804507326,0.0025990235520577452,1772.0,0
0.0638975483184777,0.353811692,-0.1169604611033038,1.229832119419875,2.7966526507071507,3.4394132567003872,91,0,8,0.0038918019588484814,0.003233497061209179,0.002815566467372802,0.06804580960332891,0.359134545,-0.12104545977506137,1.2167060018879854,2.642003794963324,3.2145418743427103,0,8,86,0.005831914901551297,0.003333114762325454,0.003113868399884341,1772.0,0
0.0593556638811346,0.333993231,-0.17305924963507271,1.2376484016162141,2.7927527631147977,3.4564459933782943,8,179,91,0.004051108732472477,0.0034198787502568717,0.003067164249064426,0.0598729666819285,0.34043818200000003,-0.09168332787698166,1.228071281592947,2.845104097300052,3.49399063503662,0,179,86,0.006753908254869785,0.003141621979106193,0.002703910952574893,1772.0,0
0.0591191912912915,0.333993231,-0.239831630373929,1.2414800717068415,2.7921900207790857,3.466448267215948,91,8,179,0.004052713701521435,0.0037337819182519287,0.003431404885853224,0.060168281718645876,0.34043818200000003,-0.12204466724271372,1.2313125908153446,2.8086397899833386,3.458313536471451,0,8,179,0.006852488312117414,0.003018901838934259,0.002938161301100549,1772.0,0
0.06402228051914541,0.39115384700000005,-0.06618922275165283,1.217092510013855,3.514332995148846,4.277268366090218,91,8,179,0.0041334065743273305,0.003626142772779292,0.003006147848756092,0.068160648802464,0.380707273,-0.018496730581847337,1.2484597191694742,2.8035300165452797,3.5000942971393108,0,8,86,0.005270162027896088,0.0028433584972302173,0.002832018440628523,1772.0,0
0.06243000433751929,0.39115384700000005,0.0004991685251863002,1.2179168342612805,3.609917543386025,4.396579346384964,8,91,179,0.004220898989142243,0.0032735901275615475,0.0031561693965128012,0.06285233014914025,0.36488727299999996,0.03333510976605413,1.2483482057592088,3.1627377264975896,3.9481979661602256,0,86,179,0.005785191672955079,0.003225176933290725,0.002835404604989802,1772.0,0
0.068662737156198,0.459996923,-0.08258085461470749,1.2142536099132513,3.2927075046166467,3.9981819738692175,8,91,9,0.003933955684956033,0.003219585793897403,0.0027707156613983324,0.06445288918554318,0.393034545,0.14094796471461146,1.259593941787275,3.461857081581572,4.360534207293524,0,179,86,0.005776323409524964,0.002880546239483695,0.00260714040001605,1772.0,0
0.06374016651195652,0.36966646200000003,-0.2702645317608949,1.2396768525117572,2.652322067844975,3.2880222729135333,8,91,179,0.005001601464039289,0.0037683445039310773,0.0030633608008021713,0.06142750629031421,0.34578000000000003,0.1982649388558727,1.2590551955462743,3.2814512188158185,4.13152820598171,0,179,86,0.006833605993497061,0.0028658574777059185,0.0027745601556169405,1772.0,0
0.06179231317003999,0.36966646200000003,-0.3258839791669222,1.2350110466634738,2.7289418016941696,3.3702732707940224,8,91,179,0.004863818786866567,0.0045761880825558,0.003275359837829373,0.0668576781289395,0.410909091,0.2670463548451276,1.2738564433255222,3.490084093744541,4.445866110564398,0,86,179,0.006037740357851416,0.002893838885225645,0.0024999063049769353,1772.0,0
0.06007716998674456,0.377385231,-0.2934801881065891,1.2398533661557352,2.9302792059452583,3.6331165372673833,91,8,179,0.004469500281472284,0.0043695380973921595,0.0034019995050175106,0.06786273743208643,0.410909091,0.3283167436635966,1.274878849960549,3.4863892292743213,4.4447238911320905,0,86,8,0.005719907758388471,0.003461728681197968,0.0026233170871405274,1772.0,0
0.061958510876597477,0.342755077,-0.06979839390360963,1.2399957864618705,2.8607864128338423,3.547363097881333,91,179,9,0.004392507781900422,0.0032660548285858948,0.003054847782516671,0.06790003766308965,0.410909091,0.3385190360477593,1.2713812451979198,3.490776343870011,4.438107574776896,0,86,8,0.005684530920129914,0.0031461856645528924,0.002648754498686001,1772.0,0
0.06334854661326142,0.35256,0.05511105071128049,1.2499178753342188,2.9698195081277663,3.7120304897251732,91,8,179,0.004393571495226026,0.003727998426770007,0.003028199501972002,0.07035750980436606,0.410909091,0.4263745792393653,1.280848735935337,3.417209023860213,4.376927858638182,0,86,8,0.0052186615026060075,0.0038895214620911773,0.0024206449762475364,1772.0,0
0.06311093267725648,0.35256,0.10012534650294533,1.2552260686537104,2.98132560992294,3.7422376247201976,8,91,179,0.004470813037533614,0.0036650128125790883,0.0030666346172748184,0.06373944399034444,0.370023637,0.4469365901756359,1.2825583938764715,3.5848493217002435,4.597778588329024,0,86,8,0.006043070600271074,0.003871514244310136,0.002865850381501927,1772.0,0
0.06492913932924194,0.372795692,-0.17327299370365454,1.2317137919000274,2.7577688461609204,3.3967819226886298,91,8,0,0.0038926037894911757,0.0032289381278777732,0.0030550208839262077,0.06463339869251412,0.359134545,-0.10036285805232656,1.2314145869466715,2.745652345738212,3.3810363492263806,0,8,179,0.006348594040292093,0.0031686536321692237,0.0026809619892064172,1772.0,0
0.0660961859937341,0.36841477,-0.20955241324591692,1.2238973641094963,2.8438528556863063,3.4805840139897333,91,8,179,0.004571724889511772,0.003914292391695917,0.0027486616913329,0.07051195598817664,0.379885455,0.11538644266234205,1.2403585811970774,2.916603501417025,3.6176341809320496,0,86,8,0.005325924133140893,0.0037337335332453454,0.0028368768811026,1772.0,0
0.06095745172021647,0.34212923100000003,-0.3422290241344032,1.2258110698968043,2.6527120217130227,3.2517237614641545,91,8,179,0.004607555042859671,0.0036159338815727046,0.003259176757673491,0.0634378056981186,0.380090909,0.0649854164051365,1.2513014651708096,3.3082287949636693,4.139591538258301,0,8,179,0.006052115086125593,0.003248619018331945,0.002829804078527751,1772.0,0
0.06113861046553574,0.316886769,-0.1346025237478409,1.2399641702839874,2.4420574897554004,3.028063789070352,8,91,179,0.0045446597767158795,0.00390773136556284,0.003120634683183245,0.0685434252318037,0.379885454,-0.10857562598979392,1.2219106683583696,2.7648969927050424,3.3784571322982644,0,8,86,0.0053338574833415395,0.0031557120648561077,0.0031423392225012783,1772.0,0
0.06307539861606135,0.38865046200000003,0.016635484669084905,1.2263310684140307,3.578853126131447,4.388858777865672,8,91,179,0.003864768180805358,0.0036456418301244174,0.002994386661291766,0.06725248250983372,0.379885454,-0.0661669987994544,1.234904299955723,2.830225402304878,3.4950575191502096,0,8,179,0.005341054875705602,0.003251473595455877,0.00250037142359087,1772.0,0
0.06713299144003068,0.353185846,-0.181284614010194,1.2230422542761423,2.469152769260346,3.0198781690683534,91,8,0,0.004114990238261679,0.003362365408895461,0.0027211137382971624,0.06677068583280743,0.410292727,0.3434742911290021,1.2812448843609276,3.7954870090471333,4.862948313999997,0,86,23,0.0057556730535968425,0.003183750314755975,0.002578656389236473,1772.0,0
0.062264804356238386,0.32877784600000004,-0.11349126632251345,1.2158659810292516,2.596828001633368,3.157394825770185,8,91,179,0.004471087453996534,0.003102511977093732,0.003033175856915441,0.06454940653910961,0.370845455,0.2838392988335399,1.2782824347039838,3.3223543878799284,4.246907255888619,0,86,179,0.006047535249679725,0.003065492010821499,0.0027043998288168226,1772.0,0
0.06606434691167946,0.39470030799999994,-0.2881784111402517,1.2510685759846143,2.5730361827908776,3.2190447131610718,8,91,88,0.0036910395605768117,0.0035366872777767384,0.003023487196999251,0.061584424183065374,0.3842,0.11971773535247256,1.2568427399310846,3.3209191959707605,4.173873181353625,0,86,179,0.006732746651833485,0.003603124011637433,0.002907496449741607,1772.0,0
0.06405906897688379,0.371544,-0.2686596014326574,1.2383749466724383,2.6461922343444084,3.276978167091277,91,8,179,0.003982814701663996,0.003183634519743505,0.0029820933889282072,0.06271490516098137,0.364065455,0.232253380740604,1.2640328632957074,3.290678669453444,4.159525980735346,0,86,179,0.006470923659061298,0.003633322405500832,0.002706860106066348,1772.0,0
0.06687462499666337,0.412849846,-0.18269946430581585,1.2404048807105623,2.673570978590905,3.3163104907702734,8,91,7,0.0049492547881277655,0.003385622172545407,0.0029156589195174424,0.07159826439260414,0.403512727,0.1478204970263988,1.253014006381377,3.164500045395928,3.9651628800756016,0,8,86,0.00488105482018525,0.003527453062650783,0.002829379008170157,1772.0,0
0.0693286160637905,0.419525538,-0.21108595039167324,1.2336222257994192,2.6674955208903843,3.290681761790777,8,91,9,0.0040251566263678935,0.0039768795614878606,0.0034274653528358467,0.07103165813755699,0.403512727,0.1627925956173289,1.2479932742630335,3.1475153171568624,3.928077946451644,0,8,86,0.005202426804162609,0.003690528415394775,0.0029913306293594738,1772.0,0
0.06374440375467041,0.362156308,-0.21031075581969452,1.2373374581130654,2.8850228832901017,3.5697468810082014,91,8,9,0.0042233029230948375,0.003775560982336811,0.0036001763566036096,0.07317204439286362,0.418305455,0.21135630285979312,1.2569969705062651,3.2440996735660548,4.077823461692895,0,86,8,0.005022259796085521,0.0034253579981532,0.0030850977584353898,1772.0,0
0.059229046598384974,0.352142769,-0.21040596003719808,1.2380403417548715,3.0969373638617594,3.834133392348844,91,8,179,0.004551031445336972,0.004069059713528287,0.0035401661600504234,0.07095110772472417,0.39652727299999996,0.2241307717004032,1.2586837163716065,3.337731255581516,4.201147981025011,0,8,86,0.005226262635046697,0.0030020503484347967,0.0029686927694377693,1772.0,0
0.0656685244292304,0.370083692,-0.24223804117259645,1.2310249013852976,2.8145307946835985,3.4647574939712604,91,8,179,0.0044911600758377945,0.003995904259248282,0.0028602008255014643,0.06970693807276288,0.39652727299999996,0.23472096764164405,1.2610559071684295,3.3810415593163765,4.263682430757877,0,86,179,0.00541237703415218,0.003466652305002359,0.002422571469834734,1772.0,0
0.06424819122267178,0.362990769,-0.22246640139753704,1.229796798083238,2.773276811158356,3.4105669425610388,8,91,179,0.0041076258867177255,0.0038032485941703023,0.0030635170957015586,0.06842622187674227,0.39652727299999996,0.3607638634026277,1.2853273957934743,3.4638680116050504,4.4522044507286385,0,86,179,0.005401644826812604,0.003444818867318294,0.0025378577065414873,1772.0,0
0.06487666634370362,0.362990769,-0.1508218064475291,1.230696130833579,2.758888422250251,3.395353306664941,91,8,179,0.004139019577249221,0.0038692918635557906,0.0029531511316522765,0.0663532395828235,0.387898182,0.3071789548265778,1.2739648841669464,3.4413929603262003,4.3842137840749125,0,8,86,0.005644495010816178,0.003077784846974806,0.002843227519077609,1772.0,0
0.06585294890910197,0.43788369299999996,-0.1522202644008215,1.2791150404509677,3.473884073837453,4.443497367628567,91,8,0,0.0039058427885559728,0.003154422176086818,0.002986326667750136,0.062270504099556374,0.36612,0.09996703114100244,1.243326175175868,3.2161173086551567,3.998682832287122,0,8,179,0.0063054879137221746,0.003714099375067517,0.002819946433387289,1772.0,0
0.06396790714109471,0.38865046200000003,-0.07087700929145367,1.2312926985612858,3.1186452696550284,3.8399651499289287,91,9,179,0.0037443989260422155,0.0029329016100081064,0.0028110966887108565,0.06283463914773463,0.392007273,0.4046630587165369,1.2932414294209145,3.5959447267950027,4.65042469859897,0,8,179,0.0061741249367379064,0.0034567828926729324,0.002704731714790653,1772.0,0
0.06583685872002637,0.39052800000000004,-0.17030980313728855,1.232302752520933,3.0274452511363714,3.730729116081777,91,88,8,0.004446109063645032,0.00294436519472914,0.002849793598714978,0.06458361524971291,0.363449091,0.1907119364618536,1.2593658463002897,3.1255786766583697,3.936247035308007,0,23,8,0.005859642368866132,0.0030591030934156546,0.0029624614574237946,1772.0,0
0.06707828562507688,0.39052800000000004,-0.23334926279256624,1.2378708101060865,2.959392224387333,3.6633452502240007,91,8,88,0.003859985195875887,0.003217591217258113,0.0031395649161945643,0.06077881963610785,0.35666909100000005,0.16940204042774498,1.2604455178915008,3.1887616637777887,4.019260346732959,0,23,86,0.006427430052742136,0.003276504074702203,0.0029981714914452447,1772.0,0
0.06169573465387336,0.31480061600000003,-0.1715085344225993,1.234446620111857,2.3850358823013713,2.944199483752428,91,8,179,0.004377515847765552,0.004283398101563837,0.003176546859934609,0.06768972826567554,0.379885454,-0.09645064362970752,1.2340475898453207,2.767763438901484,3.4155518010383727,0,8,179,0.0056311653155862755,0.002637108659151608,0.002483766394128991,1772.0,0
0.06986952831593844,0.396160616,-0.18690008851928452,1.2350196393584687,2.6986209257560394,3.3328498424924407,8,91,9,0.003422123279930016,0.0030740157852647736,0.002702079484331693,0.06457691122044415,0.352354546,0.10855412048353608,1.2562881112178168,2.8440499984581296,3.572946200771998,0,86,179,0.00620841312493551,0.003085627581977911,0.0025787143973168038,1772.0,0
0.06094686675075142,0.361113231,-0.4061593245634547,1.2431146728512157,2.7089862738797033,3.3675805856124,91,8,179,0.005085999130865345,0.003683649436120443,0.003220831173156976,0.07294983790041468,0.383789091,0.09017789667184467,1.2416604575915309,2.7376601499661333,3.3992443545370485,0,8,86,0.004985638223967318,0.0033645466137641154,0.002880788625388487,1772.0,0
0.06316094391654885,0.358609846,-0.05840290358023127,1.2261974590490694,2.800913200254448,3.4344726491690016,8,91,179,0.004790375793883053,0.003486384689046584,0.003097155585368305,0.067193886387094,0.413785455,0.22762699701662334,1.2687906270653708,3.609692400366237,4.579943884173781,0,9,179,0.005523253376714408,0.0027083720192172997,0.0026342619208326663,1772.0,0
0.07038747896999299,0.412849846,-0.2080379034777847,1.2206758597480234,2.5430213590393493,3.1042047838029436,8,91,9,0.004637428531702632,0.003266662985708623,0.0025629346373145217,0.06834206433540731,0.403512727,0.17320806833473476,1.26549318940108,3.2949785373262523,4.169772898209105,0,86,8,0.005254307304913332,0.0032613855521960024,0.002544013063324291,1772.0,0
0.0648917518088255,0.370083692,-0.10238151851821084,1.2349896036979473,2.8362754904097685,3.502770743879361,8,91,0,0.0035816273761550776,0.003371265768929238,0.0029502487396023537,0.0698333964215424,0.45241090899999997,0.3038176282679743,1.2869607032005907,3.5946653691112167,4.6261930712021835,0,8,86,0.005503000084350279,0.0034341087587778226,0.0027296680145135963,1772.0,0
0.0635222580223736,0.370083692,-0.1134660826216708,1.2430901172810411,2.8761566415371647,3.57532189684708,0,9,91,0.0034774638783477553,0.003224570049361247,0.003181666746962177,0.06919060985145321,0.45241090899999997,0.2788797893376896,1.2919123461628814,3.599267776995732,4.649938478247014,0,8,179,0.0056911902510192,0.003373856392059775,0.0023519715928168837,1772.0,0
0.06317885142657112,0.37029230799999996,-0.2607063936529486,1.2447682448712407,2.884274270862812,3.5902530218691795,91,0,179,0.003848311085316356,0.0036422925720196978,0.002949617138704755,0.06659383486928587,0.45241090899999997,0.2256106057604864,1.2855142695149662,3.7319003841441503,4.7974111962256885,0,8,179,0.0059481677911833114,0.002965611904604789,0.002553866895507029,1772.0,0
0.06192369085731456,0.366745847,-0.2554111500795743,1.2393945107214746,2.917624818132692,3.616088183938399,8,91,179,0.004058657500612229,0.0037130750873552655,0.003131763349746734,0.060932943844374365,0.33448,0.16543151073632176,1.2672948143586809,2.8137610671652658,3.5658648092628904,0,179,8,0.006836242341460168,0.0028592672047734803,0.002670923167530259,1772.0,0
0.06551549014798796,0.381557539,-0.2172709443555461,1.2339635558972362,2.766331623088909,3.4135524064177623,8,91,179,0.003930298539999751,0.003845534353860559,0.002802276814630191,0.0624528822084798,0.361805454,-0.043126775665019115,1.2392546269437523,2.735910997221928,3.39049036221357,0,179,8,0.0065119625091150345,0.0029122623885301127,0.0022853820726925827,1772.0,0
0.06118311581732379,0.341712,-0.2844466932477458,1.2330517432656014,2.6429454916928794,3.2588885458878667,91,8,9,0.004122172856791125,0.0036445278386596654,0.0034162400011410387,0.06773327393342711,0.35708,0.19386150831751725,1.24992709731552,3.122363953995977,3.902727313780802,0,86,8,0.005521076767014771,0.0038191426006542756,0.0029624939234543465,1772.0,0
0.06726676556094008,0.412224,-0.2865734004550678,1.2329742287356833,2.6395111846814894,3.2544492671718688,91,8,179,0.0040936959233029415,0.0038434188899565853,0.002684245156352277,0.06902683326644954,0.43166,0.0682976110972615,1.2452191342878038,3.4251814408885366,4.265101468601877,0,86,179,0.005622137518722079,0.0029215667311497558,0.002398698889152867,1772.0,0
0.06668535770410786,0.418273846,-0.2472071353195183,1.2658470866497142,2.7497692796846147,3.4807874316476526,91,8,179,0.003956911298930958,0.002810549512889977,0.002666458795789432,0.07067476699176957,0.475010909,0.021387811266873957,1.2528245712462995,3.3883176405371107,4.244967595252178,0,8,86,0.0052588028148274546,0.0036671062193374296,0.002403190854534993,1772.0,0
